comparison_key,raw_naics_examples_left,source_row_count_left,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level_left,source_file_left,karpathy_zscore,karpathy_percentile,raw_naics_examples_right,raw_title_examples,source_row_count_right,metric_value,metric_name,comparison_level_right,source_file_right,sheet_name,metric_zscore,metric_percentile,comparison_title
3362,336200,1,70400,64,4.0895,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.8924328190349307,0.1935483870967742,336200,Motor Vehicle Body and Trailer Manufacturing,1,-0.89675,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.8969275135046771,0.21138211382113822,Motor vehicle body and trailer manufacturing
3363,336300,1,187500,87,5.3328,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.0209024411062895,0.5376344086021505,336300,Motor Vehicle Parts Manufacturing,1,-0.7298725,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.7306351696453346,0.3048780487804878,Motor vehicle parts manufacturing
3364,336400,1,346100,105,6.0797,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.502660688689337,0.7258064516129032,336400,Aerospace Product and Parts Manufacturing,1,0.2732446,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.2689644991199966,0.6219512195121951,Aerospace product and parts manufacturing
3365,336500,1,12200,35,4.8525,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.35758388606657765,0.3817204301075269,336500,Railroad Rolling Stock Manufacturing,1,-0.792437,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.7929802871560105,0.2682926829268293,Railroad rolling stock manufacturing
3366,336600,1,78700,73,4.2313,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.7930336333273128,0.23655913978494625,336600,Ship and Boat Building,1,-0.7998238,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.8003411853335372,0.26422764227642276,Ship and boat building
3369,336900,1,16900,47,5.3018,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.04263286957551464,0.521505376344086,336900,Other Transportation Equipment Manufacturing,1,-0.297176,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.2994559204072166,0.4349593495934959,Other transportation equipment manufacturing
3379,337900,1,5600,23,6.625,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.8849059352786464,0.7903225806451613,337900,Other Furniture Related Product Manufacturing,1,-0.6635574,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.6645526036177593,0.32926829268292684,Other furniture related product manufacturing
3391,339100,1,180000,92,6.1594,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.5585289193021518,0.7365591397849462,339100,Medical Equipment and Supplies Manufacturing,1,0.013895,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.010524308782875282,0.556910569105691,Medical equipment and supplies manufacturing
3399,339900,1,113300,87,6.5693,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.8458612621903931,0.7849462365591398,339900,Other Miscellaneous Manufacturing,1,-0.1698289,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.17255536315599887,0.4796747967479675,Other miscellaneous manufacturing
4231,423100,1,192600,82,5.6033,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.16871307182678993,0.6182795698924731,423100,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,1,-0.1336922,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.13654537653502297,0.491869918699187,Motor vehicle and motor vehicle parts and supplies merchant wholesalers
