comparison_key,raw_naics_examples_left,source_row_count_left,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level_left,source_file_left,karpathy_zscore,karpathy_percentile,raw_naics_examples_right,raw_title_examples,source_row_count_right,metric_value,metric_name,comparison_level_right,source_file_right,sheet_name,metric_zscore,metric_percentile,comparison_title
3363,336300,1,187500,87,5.2169,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.07437647789480621,0.5806451612903226,3363,Motor Vehicle Parts Manufacturing,1,-0.5860924,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.5863070655250583,0.35772357723577236,Motor vehicle parts manufacturing
3364,336400,1,346100,105,5.9504,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.5758768018906094,0.7258064516129032,3364,Aerospace Product and Parts Manufacturing,1,0.5189539,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.5144145938278841,0.7032520325203252,Aerospace product and parts manufacturing
3365,336500,1,12200,35,4.709,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.27287916567365794,0.44086021505376344,3365,Railroad Rolling Stock Manufacturing,1,-0.6623871,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.6623031833201544,0.3333333333333333,Railroad rolling stock manufacturing
3366,336600,1,78700,73,4.1859,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.6305271813276515,0.2849462365591398,3366,Ship and Boat Building,1,-0.6675431,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.6674390051184117,0.32113821138211385,Ship and boat building
3369,336900,1,16900,47,5.1763,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.04661790508740421,0.5698924731182796,3369,Other Transportation Equipment Manufacturing,1,-0.1676746,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.16952675947018297,0.47560975609756095,Other transportation equipment manufacturing
3379,337900,1,5600,23,6.2232,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.7623925324782782,0.7688172043010753,3379,Other Furniture Related Product Manufacturing,1,-0.5724769,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.5727448503012075,0.3617886178861789,Other furniture related product manufacturing
3391,339100,1,180000,92,5.8823,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.5293162401126758,0.7204301075268817,3391,Medical Equipment and Supplies Manufacturing,1,0.2301883,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.22677908896618923,0.6300813008130082,Medical equipment and supplies manufacturing
3399,339900,1,113300,87,6.2803,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.8014322986679994,0.7795698924731183,3399,Other Miscellaneous Manufacturing,1,-0.068744,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.0709833281290869,0.5203252032520326,Other miscellaneous manufacturing
4231,423100,1,192600,82,5.3178,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.14336268469940966,0.6021505376344086,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,1,-0.1601646,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.1620461501402928,0.483739837398374,Motor vehicle and motor vehicle parts and supplies merchant wholesalers
4234,423400,1,494700,114,6.9545,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,1.2623886973564389,0.8548387096774194,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,1,1.041147,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.0345640713064814,0.8211382113821138,Professional and commercial equipment and supplies merchant wholesalers
4238,423800,1,497900,97,5.347,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.16332697844266475,0.6129032258064516,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",1,0.2607571,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.2572282568068745,0.6463414634146342,"Machinery, equipment, and supplies merchant wholesalers"
4243,424300,1,63600,50,7.1281,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,1.3810805259122276,0.8763440860215054,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",1,0.6573116,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.6522308257163187,0.7439024390243902,"Apparel, piece goods, and notions merchant wholesalers"
4245,424500,1,32300,47,5.4282,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.21884412405746934,0.6397849462365591,4245,Farm Product Raw Material Merchant Wholesalers,1,-0.7109669,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.7106928644285694,0.3048780487804878,Farm product raw material merchant wholesalers
4411,441100,1,723100,70,4.6249,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.3303790664889909,0.40860215053763443,4411,Automobile Dealers,1,-0.1668894,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.1687446323801923,0.4796747967479675,Automobile dealers
4412,441200,1,79400,46,4.7139,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.26952899309345413,0.44623655913978494,4412,Other Motor Vehicle Dealers,1,-0.1300993,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.13209851183324267,0.5,Other motor vehicle dealers
