comparison_key,raw_naics_examples_left,source_row_count_left,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level_left,source_file_left,karpathy_zscore,karpathy_percentile,raw_naics_examples_right,raw_title_examples,source_row_count_right,metric_value,metric_name,comparison_level_right,source_file_right,sheet_name,metric_zscore,metric_percentile,comparison_title
3314,331400,1,28200,53,5.0603,repo_current,naics4,industry_exposure_4digit.csv,-0.24464469955038054,0.44086021505376344,331400,Nonferrous Metal (except Aluminum) Production and Processing,1,-0.3394341,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.33749320816871886,0.42276422764227645,Nonferrous metal (except aluminum) production and processing
3315,331500,1,33500,55,4.9224,repo_current,naics4,industry_exposure_4digit.csv,-0.347707175331029,0.40860215053763443,331500,Foundries,1,-0.7487636,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.7448568826013634,0.23983739837398374,Foundries
3327,332700,1,172800,61,4.8194,repo_current,naics4,industry_exposure_4digit.csv,-0.4246863994456538,0.34946236559139787,332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",1,-0.2372404,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.2357902985668764,0.4634146341463415,"Machine shops; turned product; and screw, nut, and bolt manufacturing"
3328,332800,1,50100,54,4.7445,repo_current,naics4,industry_exposure_4digit.csv,-0.4806644954280361,0.3279569892473118,332800,"Coating, Engraving, Heat Treating, and Allied Activities",1,-0.6446335,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.6412268726581789,0.2804878048780488,"Coating, engraving, heat treating, and allied activities"
3333,333300,1,45900,69,6.2113,repo_current,naics4,industry_exposure_4digit.csv,0.6155794456528557,0.7526881720430108,333300,Commercial and Service Industry Machinery Manufacturing,1,0.7582814,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.7549504577817385,0.7764227642276422,Commercial and service industry machinery manufacturing
3335,333500,1,74900,55,5.4072,repo_current,naics4,industry_exposure_4digit.csv,0.014618337783244569,0.5376344086021505,333500,Metalworking Machinery Manufacturing,1,0.1118279,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.1116015833179052,0.5894308943089431,Metalworking machinery manufacturing
3336,333600,1,48300,60,5.5942,repo_current,naics4,industry_exposure_4digit.csv,0.1543767349622241,0.6021505376344086,333600,"Engine, Turbine, and Power Transmission Equipment Manufacturing",1,0.6865003,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.6835140901346055,0.7439024390243902,"Engine, turbine, and power transmission equipment manufacturing"
3341,334100,1,74400,68,7.2056,repo_current,naics4,industry_exposure_4digit.csv,1.3586905382467547,0.8602150537634409,334100,Computer and Peripheral Equipment Manufacturing,1,2.041082,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,2.031590343205098,0.9796747967479674,Computer and peripheral equipment manufacturing
3342,334200,1,50000,67,7.06,repo_current,naics4,industry_exposure_4digit.csv,1.2498733049352073,0.8440860215053764,334200,Communications Equipment Manufacturing,1,1.607978,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.6005663470077165,0.9105691056910569,Communications equipment manufacturing
3343,334300,1,8800,33,7.0682,repo_current,naics4,industry_exposure_4digit.csv,1.2560017480200611,0.8494623655913979,334300,Audio and Video Equipment Manufacturing,1,1.496343,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.4894674797252747,0.8943089430894309,Audio and video equipment manufacturing
