comparison_key,raw_naics_examples_left,source_row_count_left,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level_left,source_file_left,karpathy_zscore,karpathy_percentile,raw_naics_examples_right,raw_title_examples,source_row_count_right,metric_value,metric_name,comparison_level_right,source_file_right,sheet_name,metric_zscore,metric_percentile,comparison_title
3342,334200,1,50000,67,7.27,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.337039043751238,0.8602150537634409,334200,Communications Equipment Manufacturing,1,1.607978,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.6005663470077165,0.9105691056910569,Communications equipment manufacturing
3343,334300,1,8800,33,7.3409,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.3867386366050476,0.8817204301075269,334300,Audio and Video Equipment Manufacturing,1,1.496343,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.4894674797252747,0.8943089430894309,Audio and video equipment manufacturing
3344,334400,1,242700,84,6.3885,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.7191237955053623,0.7634408602150538,334400,Semiconductor and Other Electronic Component Manufacturing,1,1.309517,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.3035387210124205,0.8699186991869918,Semiconductor and other electronic component manufacturing
3345,334500,1,250900,98,6.9506,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.1131455323618646,0.8279569892473119,334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",1,1.671551,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.6638340344690565,0.926829268292683,"Navigational, measuring, electromedical, and control instruments manufacturing"
3346,334600,1,4900,27,7.7551,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.677085200216439,0.9408602150537635,334600,Manufacturing and Reproducing Magnetic and Optical Media,1,0.2384267,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.23759238619618175,0.6300813008130082,Manufacturing and reproducing magnetic and optical media
3351,335100,1,15000,45,6.68,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.923459921272433,0.8010752688172043,335100,Electric Lighting Equipment Manufacturing,1,0.7916799,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.7881885598011109,0.7886178861788617,Electric lighting equipment manufacturing
3352,335200,1,17100,43,5.7602,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.27869707914361136,0.6505376344086021,335200,Household Appliance Manufacturing,1,0.4128804,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.41120826350375483,0.6788617886178862,Household appliance manufacturing
3353,335300,1,64800,62,6.1497,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.5517293981359751,0.7311827956989247,335300,Electrical Equipment Manufacturing,1,0.805355,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.8017979844436882,0.7967479674796748,Electrical equipment manufacturing
3359,335900,1,67000,65,5.9164,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.38819039936596633,0.6881720430107527,335900,Other Electrical Equipment and Component Manufacturing,1,0.2998135,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.29868437299327766,0.6544715447154471,Other electrical equipment and component manufacturing
3361,336100,1,89500,80,5.4101,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.033283433754069315,0.553763440860215,336100,Motor Vehicle Manufacturing,1,0.2444118,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.2435487424515868,0.6341463414634146,Motor vehicle manufacturing
