gvkey,firmgenaiexp_estz_total,firmgenaiexp_estz_core,firmgenaiexp_estz_supplemental
13092,.2093406923815571,.1547975208097447,.0545431686479522
13125,.3711625983535367,.3031720456863669,.0679905465526769
13141,.4802900127002172,.3927107900381089,.0875792130827904
13142,.4095337103520121,.2893520657505309,.1201816350221634
13145,.3147579321726447,.27841257988697,.0363453410920643
13189,.3574861228579352,.261004374564374,.0964817415299638
13200,.351370938039672,.2933071463796293,.0580637871913463
13312,.339017144930041,.2946897611480926,.0443273752728946
13323,.2677697090572065,.2218310863940772,.0459386168467963
13341,.4169069560100782,.34244713743637,.0744598173836533
13342,.4425691866687671,.3850314128100544,.057537773046462
13358,.1264080889523029,.1006144369021058,.0257936511188745
13421,.4492908169128028,.4151462930156092,.0341445210816144
13428,.3228946973851954,.2682710579015158,.0546236353797381
13431,.3058217418949726,.2445409116290005,.0612808254126966
13453,.3680333289734803,.3094462250917529,.058587092855919
13480,.4225631068911518,.3655149997557041,.0570481020242393
13498,.3263104506199833,.2581145662021619,.0681958784199299
13510,.342384374424013,.2470818006135747,.0953025708829731
13526,.3241743990080999,.2640275494377276,.0601468441050255
13561,.4538965140989265,.3763078194500571,.0775886861828107
13562,.3384568286500106,.2573579591687448,.0810988651009836
13570,.374412074839606,.300503575532663,.0739084967211543
13579,.3027549896767174,.2489084192700145,.0538465640359167
13580,.2525095111793942,.1720446534454823,.0804648544225428
13599,.3774052161445342,.3155728583441131,.0618323505027063
13623,.3034132654464879,.2522874841292884,.0511257763795595
13646,.3140853829904505,.2337794836173126,.0803058961541142
13649,.3758798059671568,.3098156768178371,.066064124586823
13664,.5678477883338928,.5303689241409302,.0374788157641888
13679,.2867749825203686,.2269549810777553,.0598199987637527
13695,.3990870800444714,.3362317907056374,.0628552761200113
13696,.3990870800444713,.3362317907056374,.0628552761200113
13700,.341349978585978,.2867299739495985,.054619997636676
13709,.2584818496687957,.1993873600226714,.0590944872731484
13710,.2930044272841208,.2369234583139559,.0560809629035792
13712,.3158052606909392,.263085197047621,.0527200598437734
13714,.3549464176394307,.2928453332771257,.062101077507336
13721,.3545833809310994,.3003452791402974,.0542380945994986
13733,.3453984628256677,.2835868425260427,.0618116182017652
13736,.3904679391492824,.3461420826412324,.0443258444613322
13765,.3508901647560729,.2897810775903055,.0611090811177677
13786,.3124574626557704,.2624234721129544,.0500339836596923
13824,.4771539103014546,.4174646777052957,.0596892312273283
13837,.4295315920845221,.3717913526058847,.0577402288185069
13839,.3278098368562752,.2764542988316404,.0513555330033349
13861,.2042620000955993,.1415245754371094,.0627374246339494
13886,.40653336223434,.3534347695462844,.0530985926880556
13888,.5818450450897217,.5073114931583405,.0745335388928652
13906,.3687592895805653,.2920113601626793,.0767479263045251
13935,.429531592084522,.3717913526058845,.0577402288185068
13948,.3550248657753303,.3030163677170582,.0520084911341554
13962,.3211613863806034,.2425823648187171,.0785790199738705
13963,.1609341085706857,.1224480637066581,.0384860439114706
13971,.3409245976311869,.2813077006532356,.0596168900298518
13988,.3988532262400954,.3378882341972292,.0609649876168397
13992,.2736355451096811,.2376842675282704,.0359512747455404
13994,.3034879953379363,.2459406123308988,.057547378414076
14018,0,0,0
14027,.3484702676961679,.2905991956532876,.0578710682284484
14042,.3176007306706025,.2650329291630895,.0525677976000753
14043,.4082435110024686,.3324161748324035,.0758273325120488
14062,.4314030447947066,.3870966668536232,.0443063644897129
14065,.3905931069752848,.3434411920715342,.0471519028449542
14078,.2936250232674132,.2419672678049289,.0516577511729974
14084,.3746751987474579,.2980370236446666,.0766381714173914
14089,.3990870800444712,.3362317907056374,.0628552761200113
14112,.3897716240186629,.3259462135811818,.063825405427608
14113,.4384471958094679,.389418779794894,.049028415734649
14140,.4121418661903997,.3332342480302497,.0789076126955607
14154,.359470615399157,.3078560282669379,.051614581030278
14172,.3878672308000363,.307021632469911,.0808455940499309
14219,.4064584171880667,.3207096963197898,.0857487152672191
14225,.3261263020796197,.2265281506542441,.0995981506936256
14253,.4156051949432698,.3347326792288177,.0808725094609441
14256,.3948550077495364,.3341042935305298,.0607507073233849
14269,.4066103243453629,.3690127011861337,.0375976080968364
14275,.3804153418189906,.3135258530901224,.0668894836354726
14282,.3577503452510445,.2949671263422917,.0627832168511845
14304,.3523070172320607,.2910975404580043,.0612094697732621
14309,.3676878292492387,.2940374169647924,.0736504057178329
14311,.4016360604006246,.3518302726995574,.0498057790005704
14313,.3056767274776707,.2640458425627439,.0416308848946805
14320,.3960131264213056,.3388105927242171,.0572025235750609
14326,.3913691634357636,.3367424189089909,.0546267356285937
14330,.2946950460061792,.2531274702827582,.0415675733101056
14333,.4224241480793252,.3481021412306096,.0743220071070386
14352,.3058460516482426,.255097998010662,.0507480487379312
14353,.4061097824488747,.2993757484960339,.1067340317667422
14359,.2944743874581731,.2403046982172539,.0541696847006954
14369,.3985570571448577,.2943118442259143,.1042452125468959
14370,.4284257789808198,.3741373900980654,.0542883786192793
14390,.352087750928407,.2968126018122674,.0552751440851258
14391,.2495457429626266,.2166547728878147,.0328909653479105
14401,.4172619100585415,.3406081212741206,.0766537864364092
14403,.4801539223520987,.4143800976415796,.0657738159981466
14412,.3875624850904297,.3235566116194106,.0640058637314087
14418,.3107910158202304,.2515372371756084,.0592537736792115
14433,.3627344094216824,.2620447598397732,.1006896570324898
14437,.2746609251954454,.2292765102202932,.0453844121543988
14447,.2637955886564959,.1923848857171682,.0714107013326086
14477,.3248471871941969,.2678336134257361,.0570135709777986
14489,.4725952327646498,.4306297675814646,.0419654534935854
14501,.3484034787964177,.2895243985427394,.0588790714438703
14507,.3515752012079413,.2633271801539443,.0882480124180967
14517,.3988575004949801,.340995203779359,.0578622940352293
14535,.3685591669316347,.299776399831693,.0687827598276469
14538,.3656066097612848,.3073609484812272,.0582456534474995
14551,.2751892471044124,.2260678261124686,.049121411028958
14561,.3700397285600532,.314916933764682,.0551227896173183
14563,.2937534491603191,.2622610094169012,.0314924325793982
14590,.304526940565258,.2599678952616708,.044559040186947
14592,.4105804504729194,.3566358424916876,.053944595098
14605,.319221319588641,.267289570758422,.0519317417303482
14624,.4008219373190955,.3369321181127363,.0638898096712601
14659,.3535647802876089,.3087798570224901,.0447849101472818
14661,.4446278631687165,.3446993947029114,.0999284569174051
14666,.3535647802876088,.3087798570224899,.0447849101472818
14667,.0833333358168602,.0833333358168602,0
14672,.0833333358168602,.0833333358168602,0
14681,.3961904695425352,.3275783126066265,.068612151942146
14692,.3911874050946627,.3362361442244369,.0549512509548492
14698,.4152234027331526,.324236316437071,.0909870786761696
14708,.3535647802876088,.3087798570224901,.0447849101472818
14716,.5409933274442499,.4762104045261036,.0647829046303576
14718,.389292348352567,.3385888568130471,.0507034783070448
14733,.3911874050946629,.336236144224437,.0549512509548492
14734,.3911874050946627,.336236144224437,.0549512509548492
14735,.3911874050946631,.3362361442244372,.0549512509548492
14737,.3911874050946631,.3362361442244373,.0549512509548492
14739,.3267579273032468,.2647054765506515,.0620524358486624
14747,.418318133992015,.3667686825750159,.0515494402181623
14748,.4183181339920148,.3667686825750159,.0515494402181623
14749,.4183181339920151,.3667686825750159,.0515494402181623
14753,.3720995988696814,.337293186224997,.0348063967248891
14757,.3946054591254033,.3293656853987038,.0652397698429518
14760,.3946054591254032,.3293656853987038,.0652397698429518
14769,.3900905842285708,.3373340896061422,.0527564816754422
14770,.3961904695425352,.3275783126066266,.068612151942146
14779,0,0,0
14790,.2700536533589474,.2174697673296435,.0525838836518253
14793,.2954613165058933,.2508799202079415,.044581391435392
14802,.4408802067343814,.3364170422682609,.1044631633762061
14804,.3946054591254033,.3293656853987038,.0652397698429518
14822,.4213878613505259,.3580077105319625,.063380147447705
14824,.4320798414628509,.3691020168668387,.0629778234140576
14828,.3820859551625816,.3044922730738395,.0775936790374353
14869,.4530422513683637,.4328791871666908,.0201630548884471
14879,.4530422513683637,.4328791871666908,.0201630548884471
14891,.354515793602661,.2937218772632326,.0607939077187246
14898,.4506365149685641,.4067889970296406,.0438475050269759
14912,.3251441394918638,.276217900654936,.0489262333276943
14934,.319886736401185,.2544943497477269,.0653923837660369
14954,.3865240635139722,.3192821191614648,.0672419406984169
14957,.3356252885549453,.2864957017119268,.049129580223077
14960,.3159069016025651,.2629415746847489,.0529653261360003
14971,.4295315920845217,.3717913526058841,.0577402288185068
15020,.3703398578212106,.3243678439327174,.0459720075368379
15037,.2706354484233319,.2293293066006336,.041306138667052
15038,.2973555062978485,.2518531075952086,.045502395288634
15042,.3582946809120159,.2834259897120236,.0748686883049325
15044,.4259822423570826,.3819342245819143,.0440480143098685
15055,.2753810796867627,.2234246001752746,.051956476418592
15060,.3073950232726266,.2363329918046171,.0710620286112482
15070,.2849752424854589,.2389894188929117,.0459858195691844
15083,.4768318018861237,.4014360555521555,.0753957353281006
15101,.4571229136397135,.3982137872833382,.0589091064580737
15111,.4547334083112047,.3513197650290317,.1034136382042475
15142,.3596493771999446,.2767855280039528,.0828638430512338
15143,.4295298932746966,.3717900193799937,.057739863234564
15146,.398768298793584,.3293563296087086,.0694119535386562
15153,.4238312998941788,.3689699010302623,.0548613931518048
15172,.274950635767357,.2262464270014531,.0487042063970035
15178,.5141179355291219,.3679640843318059,.1461538537763632
15181,.408460690191324,.3280899175299305,.0803707665554033
15197,.381607040188194,.2872847374672942,.0943223015810708
15199,.4140162658081023,.3211983125266035,.0928179516733291
15208,.4382870442176619,.3905923841351478,.0476946549593937
15210,.405946150177866,.345631670811179,.06031446892003
15211,.503712107737859,.4490947524706522,.0546173416078091
15240,.5085536780265661,.4417135979120548,.0668400649267894
15247,.2818095744802556,.2225043521989949,.0593052194028434
15252,.36960594018502,.310007202368512,.0595987315801718
15267,.3312455496835211,.273793120135253,.0574524247066288
15305,.3153484362906455,.2629457724114119,.0524026597176513
15334,.3361022401487128,.2715474273103158,.0645548093650412
15343,.3525540527946814,.2862227246233895,.0663313258080547
15350,.4943450391292572,.482311487197876,.0120335388928652
15362,.3480344058808612,.2703975997390888,.0776368026241548
15363,.4072319220775658,.3164852259407834,.090746694505273
15364,.4541854568401243,.3982786571803857,.0559067990994308
15372,.3911874050946627,.3362361442244369,.0549512509548492
15373,.391187405094663,.3362361442244372,.0549512509548492
15374,.3911874050946629,.3362361442244371,.0549512509548492
15377,.3961904695425353,.3275783126066265,.068612151942146
15384,.3267579273032469,.2647054765506515,.0620524358486624
15386,.4295315920845216,.3717913526058844,.0577402288185068
15391,.3946054591254033,.3293656853987038,.0652397698429517
15392,.4183181339920152,.3667686825750161,.0515494402181623
15398,.397582337964312,.3450993843656202,.0524829424907835
15414,.3740730973642844,.3121214665487849,.0619516248757137
15417,.3689585820551332,.3170619231682058,.0518966566333371
15420,.4617365050259269,.3943838938473397,.0673526050385386
15422,.4530422513683636,.4328791871666908,.0201630548884471
15444,.3203745773801649,.2578016378562439,.0625729359795139
15459,.3579016023278134,.293745712583233,.0641558855259341
15481,.3678250283002854,.2996944040060043,.0681306228041649
15486,.4207713305950165,.3552350103855133,.0655363127589226
15488,.4207713305950165,.3552350103855133,.0655363127589226
15508,.2940186444059295,.2448797342113825,.0491389048956756
15509,.4178094238048564,.3514765653883051,.0663328520727766
15539,.3525962745425879,.2959260334642747,.0566702343495397
15552,.3929183600442171,.3114880647686996,.0814302889573099
15576,.3704163532448319,.3241822396211835,.0462341045005448
15580,.4095349963235751,.3395747139947878,.0699602767766462
15581,.3862569664172809,.3064579540835377,.0797990074629417
15582,.403410147569732,.3322637118283074,.0711464297587729
15620,.3912502667953741,.2961455156620202,.0951047474656665
15633,.3767453448044211,.3148656513031816,.0618796865265233
15634,.2517655036889783,.1969915852464068,.0547739158760613
15706,.3955757761726725,.3015046093335589,.0940711633922932
15889,.3790336552691608,.2979091667276285,.0811244834446445
15929,.3847083994859843,.3187998052323362,.0659085889074674
16004,.2776726596057415,.2548607662320137,.0228118896484375
16005,.2222222238779068,.1111111119389534,.1111111119389534
16011,0,0,0
16012,.3975823379643121,.34509938436562,.0524829424907835
16018,.0915964245796204,.0804853141307831,.0111111113801599
16068,.3267579273032468,.2647054765506515,.0620524358486624
16101,.3914928046947574,.3337033232919346,.0577894726354335
16103,.3109901533585299,.2616328315799514,.0493573139682806
16113,.3984980842321683,.3424802787110082,.0560177933101504
16116,.4591219245422168,.4089879187870851,.0501339941180182
16125,.4381936639547347,.3723152775994755,.0658783819949762
16149,.0833333358168602,.0666666701436043,.0166666675359011
16150,.3956370220845005,.3334513554371983,.0621856603636799
16188,.370591158463003,.3165387446701642,.0540524093383355
16225,.3717130758615037,.3297053395598596,.0420077268218089
16245,.3961433415944837,.319607353845661,.0765359829608254
16269,.3671031289703244,.3182606180781847,.0488425020046614
16305,.4077809802942164,.3286254909003808,.0791554846208075
16384,.4043286304006106,.3425849771219381,.0617436481730312
16428,.4538972826102456,.3921114404181838,.0617858404756062
16431,.3968295305967329,.3170791847897426,.0797503443700926
16432,.4748635432384548,.3821571317401906,.0927064113897606
16456,.4106590941369967,.321821044292031,.0888380449091521
16466,.3352061013380687,.2481763958930969,.0870296967526277
16476,.274958625087512,.2038817501730674,.0710768716335182
16477,.2927038745221038,.2426856709136793,.0500182006435048
16478,.3216174896082467,.2544099303614754,.0672075568519158
16484,.4183181339920148,.366768682575016,.0515494402181623
16486,.292691845998168,.2395627112523651,.0531291312951361
16508,.4143960425588921,.3369917848240642,.0774042530122301
16509,.4143960425588921,.3369917848240642,.0774042530122301
16510,.414396042558892,.3369917848240641,.0774042530122301
16511,.4095349963235752,.3395747139947878,.0699602767766462
16521,.1800000071525574,.1400000005960464,.0399999991059303
16531,.5061110123908281,.4494277217601375,.056683284253867
16533,.3990870800444713,.3362317907056372,.0628552761200113
16540,.3641060143709184,.2979826492894637,.0661233567485684
16549,.3479716841933361,.2679420738907398,.0800296071013075
16564,.4006352593137816,.3451439502092065,.0554912999438737
16579,.391187405094663,.336236144224437,.0549512509548492
16582,.3286884472558713,.2524778080502827,.0762106358888148
16597,.3975712582218128,.3374715959559187,.0600996555126294
16603,.3321231550919294,.2688774190395884,.0632457300334952
16607,.397582337964312,.3450993843656202,.0524829424907835
16608,.2693450450897217,.2573114931583405,.0120335388928652
16648,.3271433327136388,.2649349333871187,.0622083975376501
16653,.2792380540499762,.217381811827497,.0618562397798386
16654,.4183181339920155,.3667686825750161,.0515494402181624
16668,.4275198994350564,.3346586833638655,.0928612121154125
16698,.4004908521830708,.3187119363261077,.081778912177131
16700,.4655461627058686,.3748289452400059,.0907172136707232
16705,.4275225385402638,.3545726657741599,.0729498667642474
16709,.4095529149447685,.3519411369031945,.0576117658453394
16710,.4563109431714334,.382558285391756,.0737526546401143
16714,.4166030695391174,.3547709929085404,.0618320772814197
16716,.075396828353405,.0238095242530107,.0515873022377491
16738,.3651806825511862,.3109171135478256,.0542635659806185
16748,.3977840379294422,.3152826493605971,.0825013833948308
16775,.4679150378519136,.4013275435074278,.0665874845400889
16777,.3835560052588138,.2963473763036936,.0872086256544949
16781,.3522807387262582,.2984839462861418,.053796785188218
16790,.4277540455179765,.3398578383090081,.0878962040224597
16814,.4530422513683636,.4328791871666908,.0201630548884471
16816,.4530422513683637,.4328791871666908,.0201630548884471
16817,.4530422513683636,.4328791871666908,.0201630548884471
16821,.4026942364871502,.3194838258388795,.083210407630663
16832,.394957639210852,.3215517508659578,.0734058850953682
16845,.4095487935160043,.3246199268785014,.0849288627759375
16848,.4204773521154166,.3456926823383527,.0747846623184447
16886,.423645437644287,.3479579046223462,.0756875278289104
16889,.4056667820263398,.3107747506168212,.094892027546047
16890,.3998614935258977,.3101111814866401,.0897503085043493
16909,.765625,.484375,.28125
16957,.403422229047449,.3059255614248164,.0974966668680995
16967,.4451652811353944,.3350542830340714,.110110999604904
16981,.4376863406172821,.3477482827646392,.0899380478741867
16989,.3941554008786484,.3176094957553883,.076545900520263
17035,.4459330671012723,.3707393945179259,.0751936733851664
17073,.4468049298426726,.3288426670450262,.1179622625250642
17074,.451949920458719,.3903994508646427,.0615504689887166
17095,.3811484983977329,.2914237663362361,.0897247285196727
17101,.3619043211719705,.3034967221585388,.0584075908607056
17102,.3911874050946628,.336236144224437,.0549512509548492
17106,.4021169558068809,.3192651621005678,.0828517896081045
17115,.4359481772502598,.3767905307462657,.059157645384639
17120,.430903848445524,.3673292597996339,.0635745822249315
17130,.3977616566050804,.3091974348052459,.0885642178434735
17131,.3773673554729197,.3141653824460767,.0632019695224587
17132,.391646835373861,.3100513129858536,.0815955188438629
17145,.4139767380508728,.3157600845390208,.0982166525601854
17150,.3921816187132638,.3114476015535927,.0807340121965608
17151,.395280541957909,.2988319838177244,.0964485547833197
17173,.4011753259576566,.3196089546227032,.0815663678476391
17175,.509260606765747,.4637923955917359,.0454681873321533
17184,.3810795940715691,.309684256001793,.0713953366824265
17185,.4242423311719355,.3482308330119781,.076011491447406
17195,.3557530619535851,.2609211090492153,.0948319520955898
17197,.440110491326222,.3648553670100972,.0752551211081483
17210,.4284052011826565,.3721531193396246,.056252067734332
17240,.4636759697915702,.3874118607371242,.0762641041097952
17245,.3940693017548734,.2691238075913453,.1249454936503816
17248,.3718347703014945,.3180365062546195,.0537982601410615
17252,.4282448056501889,.3703400332629208,.0579047717329742
17269,.3999712377484157,.3101735606503029,.0897976747339863
17277,.3916164113260439,.3263727330680387,.0652436737410339
17287,.2794261352055839,.2360127773712411,.043413353194501
17306,.4359096615552537,.3811870718647429,.0547225804567882
17336,.3732808601447451,.3250172165352512,.0482636309151337
17338,.3732808601447449,.3250172165352511,.0482636309151337
17339,.3990870800444714,.3362317907056374,.0628552761200113
17341,.4280891674271693,.3692573782808465,.0588317831653521
17360,.3975823379643118,.34509938436562,.0524829424907835
17362,.3975823379643121,.3450993843656201,.0524829424907835
17367,.3510301638902589,.2773990236561406,.0736311356870726
17402,.4295298932746965,.371790019379994,.057739863234564
17411,.1184210553765297,.1184210553765297,0
17420,.3258700136921606,.2727860188698685,.0530839910934473
17423,.3990870800444714,.3362317907056375,.0628552761200113
17436,.340144160666779,.2853150033593411,.0548291507966533
17438,.3954422574463698,.2938778806052038,.1015643740950951
17439,.4095529149447685,.3519411369031945,.0576117658453394
17451,.3904220303109783,.3076201233210142,.0828019043555941
17489,.4232227839529514,.4047837493320306,.0184390259285768
17498,.3843457379882717,.3316913501443063,.0526543768723047
17501,.4719976390046733,.3947195137185711,.0772781113428729
17515,.1840543039143085,.1620331857353449,.022021116502583
17534,.4144057270358097,.3343490211074462,.0800567010173713
17553,.4380855644533436,.3705969199569257,.0674886437852478
17554,.3515752012079412,.2633271801539443,.0882480124180967
17556,0,0,0
17586,.3603746648132801,.2841284749358892,.0762461908012629
17594,.3981128644515577,.3218918200181334,.0762210427666492
17614,.4095349963235749,.3395747139947876,.0699602767766462
17615,.4143960425588918,.3369917848240641,.0774042530122301
17616,.517511892442902,.4456920758303669,.0718198130942053
17617,.4143960425588921,.3369917848240643,.0774042530122301
17618,.4143960425588915,.336991784824064,.0774042530122301
17619,.4095349963235753,.3395747139947881,.0699602767766462
17620,.4143960425588918,.3369917848240641,.0774042530122301
17621,.4095349963235748,.3395747139947874,.0699602767766462
17626,.4202805208461778,.3313398414064901,.0889406742153314
17639,.2690921339152487,.2072868201995818,.0618053104398639
17641,.4006698584338105,.3211778761833011,.0794919816903154
17651,.4312066422124583,.3843368099755551,.046869820073606
17653,.3415337714172881,.2921731160617524,.0493606464192738
17660,.4295315920845221,.3717913526058843,.0577402288185069
17661,.4295315920845218,.3717913526058843,.0577402288185069
17662,.4232227839529514,.4047837493320306,.0184390259285768
17672,.4011205272830051,.3553365595314814,.0457839572235294
17687,.4059983842158115,.3315336879696592,.0744646904501002
17695,.4157541506141451,.3733603281553944,.042393817736844
17696,.3959465303620613,.3349318767444941,.0610146470931828
17702,.3791949208825826,.3407010078016255,.0384939023707476
17704,.3791949208825827,.3407010078016256,.0384939023707476
17724,.4175120192164041,.3556376121573889,.0618744024677149
17748,.4295315920845218,.3717913526058844,.0577402288185068
17749,.4295315920845219,.3717913526058847,.0577402288185068
17750,.429531592084522,.3717913526058848,.0577402288185069
17759,.4530422513683637,.4328791871666908,.0201630548884471
17760,.4530422513683636,.4328791871666908,.0201630548884471
17768,.4530422513683637,.4328791871666909,.0201630548884471
17769,.400088986604204,.3519547074913017,.048134270052035
17795,.394573968835175,.2997611383907496,.0948128218684966
17808,.40458711770644,.3545195977597613,.0500675073388578
17811,.3627013314426173,.2947609638785124,.0679403675149547
17826,.3719229467213154,.2174341402947903,.154488804936409
17828,.3399931145628761,.286117084598295,.0538760251768855
17866,.4453874429066976,.3966419100761414,.0487455191711585
17874,.3713051330112364,.2661522001566028,.1051529352948015
17875,.3749106830945705,.2914707824675524,.0834398991174183
17877,.3804506188375759,.2830713929387031,.097379223515208
17878,.418256414643518,.3627450413115995,.0555113703859629
17886,.3990870800444715,.3362317907056374,.0628552761200113
17899,.125,.125,0
17928,.4750624016763725,.4281080715675162,.046954322145827
17931,.3491743181903775,.2900589026439076,.0591154101018149
17933,.3070875785076666,.2574030595411473,.0496845133051243
17934,.2350968819638738,.1617917274484393,.0733051532374671
17952,.4095529149447684,.3519411369031943,.0576117658453394
17956,.3424221476641726,.274625400718381,.067796742081235
17997,.3128391346998416,.2650408501175659,.0477982798891725
17998,.3844757487446401,.3320877583314747,.0523879796475766
18004,.3027723284185687,.2378943724541601,.064877952155638
18009,.3734580622442951,.3260744788657939,.0473835761572149
18018,.4665469478111007,.4007383166401235,.0658086169678886
18036,.3985125704115206,.3303516861473925,.0681608804888025
18037,.4185016633234725,.3254170243281451,.093084634749732
18040,.3936576501948052,.303258949823649,.0903986977559596
18043,.2980937381962778,.2416832920371534,.0564104419084958
18049,.3938251365341651,.3144150579641598,.0794100737353429
18066,.4437355083348448,.3429148528768227,.1008206549544581
18067,.4011205272830052,.3553365595314814,.0457839572235294
18068,.4011205272830051,.3553365595314814,.0457839572235294
18071,.3606779091905396,.2670227822792882,.0936551230732634
18086,.3554780896389702,.2931734252056523,.0623046572901582
18096,.4322037756866122,.3665283389267541,.0656754247800385
18097,.3328927795995366,.2594458054412496,.0734469799155539
18108,.3680040099258934,.3444104113926491,.0235935975132244
18111,.3393450453877449,.3273114934563637,.0120335388928652
18112,.3393450453877449,.3273114934563637,.0120335388928652
18121,.5070652617858007,.4387883177170386,.068276935042097
18143,.1967753622680903,.1867753617465496,.0100000001490116
18145,.3290178581194396,.2625899534908847,.066427897138583
18159,.3897490712556096,.3376554538081699,.0520936069049209
18162,.4644565081689502,.3522711885211234,.1121853075226758
18171,.3435502845598499,.2736935432695634,.069856737576494
18173,.4978254088696013,.4388538849480609,.0589715124385312
18182,.3756301232518997,.2811057366540328,.0945243859952465
18184,.4121311203197865,.3423707642665439,.0697603554466879
18185,.3975823379643118,.3450993843656202,.0524829424907835
18204,.3215087857489523,.2653986702624122,.0561101062635058
18210,.3822713834715301,.3170048862952611,.0652664955063113
18220,.3791949208825826,.3407010078016255,.0384939023707476
18229,.3732808601447449,.3250172165352511,.0482636309151337
18241,.4266415250308465,.3384791022916621,.0881624198037161
18252,.3328927795995366,.2594458054412495,.0734469799155539
18257,.466546947811101,.4007383166401237,.0658086169678886
18270,.3667703953707164,.3112115744597544,.0555588136702566
18276,.3897863175982182,.2970703162653632,.0927160004287424
18289,.1968103051185608,.1900763312975566,.0067339651286602
18291,.4255344156706091,.3579408463063465,.0675935681740506
18293,.3935547399352833,.3315054415326689,.0620492914734832
18296,.2303673032282003,.1772431081800318,.0531241913228782
18304,.4011205272830052,.3553365595314815,.0457839572235294
18306,.454065568417458,.3832307983841863,.0708347640360697
18307,.3690467950093,.2729118859182072,.0961349058809438
18312,.3092261902607849,.2260897405087839,.0831364459727711
18315,.3719923327701368,.297804408612546,.0741879195277201
18320,.39276432733145,.3261003051310174,.0666640162794755
18329,.3939938084148054,.3192220727611184,.0747717307653969
18335,.4934762353177916,.4097068504882077,.0837693798060189
18351,.3517795628843143,.2731167866106341,.0786627722097272
18357,.3975823379643119,.3450993843656199,.0524829424907835
18358,.4330729653415209,.3516904279946543,.0813825314722161
18359,.397582337964312,.3450993843656201,.0524829424907835
18383,.3600137315143449,.2662870283376362,.093726699961166
18388,.1785714328289032,.1428571492433548,.0357142873108387
18392,.4228467357419763,.3383897101053402,.0844570225183686
18399,.3675154627456018,.3240071598750849,.0435082881090542
18418,.466546947811101,.4007383166401237,.0658086169678886
18430,.356984045356512,.293804958398486,.0631790791622138
18434,.3915561040321963,.3185543840269212,.0730017168571664
18465,.3398859403144668,.2737844244582607,.0661015113142844
18468,.3225828422952021,.2703532754084306,.0522295623800277
18475,.4665469478111011,.4007383166401237,.0658086169678886
18476,.3675154627456017,.3240071598750849,.0435082881090542
18486,.3990870800444714,.3362317907056373,.0628552761200113
18487,.4622850419665924,.4308461079887009,.0314389300673412
18492,.4912544439236323,.3750974300007025,.116157007869333
18494,.3759386098052264,.2825007194482499,.0934378874922065
18498,.2496367701239221,.1748665239695358,.0747702447094435
18500,.4232227839529514,.4047837493320306,.0184390259285768
18510,.3647560622683536,.3124222140167915,.0523338385488993
18513,.5386900901794434,.5146229863166809,.0240670777857304
18533,.3916513085731531,.3059832650449945,.0856680403479279
18556,.394890957352823,.3582531026285732,.036637846489282
18561,.4200190649918787,.3570813037305606,.062937760286137
18562,.32235874344708,.2672532344555882,.0551055021641038
18564,.3992209039591805,.3373261519909603,.0618947463699621
18573,.4742722790622558,.4300927062409731,.0441795598066794
18578,.1471120264291225,.1090602250391804,.0380518004530672
18582,.328594516282929,.2476045671264568,.0809899453247845
18602,.1967753622680903,.1867753617465496,.0100000001490116
18603,.3990870800444714,.3362317907056374,.0628552761200113
18619,.4257443257208382,.3539798585032778,.0717644587691341
18624,.3845049818460077,.328313139658704,.0561918371875106
18626,.3445003120805405,.2978404377525681,.0466598714867295
18629,.2635723992439147,.1947016033040758,.0688707961783617
18630,.3771973551282177,.3203756302072827,.0568217181691449
18636,.4227810060283213,.3786546418952559,.0441263489069827
18642,.0750000029802322,.025000000372529,.0500000007450581
18645,.0750000029802322,.025000000372529,.0500000007450581
18647,.0750000029802322,.025000000372529,.0500000007450581
18658,.3521196221582568,.298426455331731,.0536931587927057
18666,.3585368496385465,.3083550689587326,.0501817735356349
18671,.0750000029802322,.025000000372529,.0500000007450581
18675,.217945619351322,.148051868186852,.0698937510753894
18677,.3934330722632947,.3512918836485764,.0421411782114403
18683,.4786747181885284,.4394840679495126,.0391906378694363
18685,.3738503235702713,.3149371584877372,.0589131417994698
18689,.4777815516285804,.4267590402244659,.0510225074715485
18699,.4314249424030352,.380016383153017,.0514085548046898
18729,.2682862132787704,.2303644269704819,.0379217797890306
18731,.4207713305950165,.3552350103855133,.0655363127589226
18732,.4013114365110971,.3066802558297098,.0946311784924696
18733,.4207713305950165,.3552350103855133,.0655363127589226
18745,.409667228826707,.3610620667449753,.0486051582651184
18749,.2661345526550227,.1934731018317094,.072661450053988
18750,.3232380965686508,.28954944644057,.0336886431784778
18767,0,0,0
18777,.3975823379643117,.3450993843656196,.0524829424907835
18778,.3975823379643119,.3450993843656198,.0524829424907835
18779,.3581273335103806,.3100451823228446,.0480821376236586
18789,.4665469478111011,.4007383166401238,.0658086169678886
18790,0,0,0
18792,.3895985312237028,.3076454737926261,.0819530519901922
18818,.4322037756866119,.366528338926754,.0656754247800384
18819,.4322037756866117,.3665283389267537,.0656754247800384
18821,.4322037756866119,.3665283389267538,.0656754247800385
18829,.4179557210660167,.3466039544046485,.0713517642043175
18839,.15543625161222,.1157609359154369,.0396753136145523
18846,.4207713305950165,.3552350103855133,.0655363127589226
18850,.3816113126374187,.2918806588792935,.0897306504352958
18861,.3791949208825826,.3407010078016254,.0384939023707476
18862,.3791949208825825,.3407010078016255,.0384939023707476
