comparison_key,raw_naics_examples,source_row_count,comparison_title,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level,source_file,karpathy_zscore,karpathy_percentile
4492,449200,1,Electronics and appliance retailers,50000,45,7.542,repo_current,naics4,industry_exposure_4digit.csv,1.6101061789473359,0.9139784946236559
4561,456100,1,Health and personal care retailers,690800,80,5.7963,repo_current,naics4,industry_exposure_4digit.csv,0.30542043587062884,0.6720430107526881
4571,457100,1,Gasoline stations,731900,28,6.3533,repo_current,naics4,industry_exposure_4digit.csv,0.7217061429759312,0.7741935483870968
4572,457200,1,Fuel dealers,48700,32,5.6715,repo_current,naics4,industry_exposure_4digit.csv,0.21214852160358838,0.6397849462365591
4581,458100,1,Clothing and clothing accessories retailers,124200,48,7.2101,repo_current,naics4,industry_exposure_4digit.csv,1.3620537082323454,0.8655913978494624
4582,458200,1,Shoe retailers,11800,19,7.2119,repo_current,naics4,industry_exposure_4digit.csv,1.3633989762265817,0.8709677419354839
4583,458300,1,"Jewelry, luggage, and leather goods retailers",30000,31,6.3033,repo_current,naics4,industry_exposure_4digit.csv,0.6843375875804822,0.7634408602150538
4592,459200,1,Book retailers and news dealers,12500,20,5.232,repo_current,naics4,industry_exposure_4digit.csv,-0.1163210803224083,0.4838709677419355
4593,459300,1,Florists,35000,22,3.92,repo_current,naics4,industry_exposure_4digit.csv,-1.0968719738989907,0.15591397849462366
4599,459900,1,Other miscellaneous retailers,175700,88,5.8099,repo_current,naics4,industry_exposure_4digit.csv,0.31558468293819114,0.6774193548387096
4811,481100,1,Scheduled air transportation,261400,52,4.4805,repo_current,naics4,industry_exposure_4digit.csv,-0.677970467916007,0.25806451612903225
4812,481200,1,Nonscheduled air transportation,36000,35,5.5722,repo_current,naics4,industry_exposure_4digit.csv,0.13793457058822634,0.5967741935483871
4831,483100,1,"Deep sea, coastal, and great lakes water transportation",29700,46,5.8182,repo_current,naics4,industry_exposure_4digit.csv,0.32178786313383584,0.6827956989247311
4832,483200,1,Inland water transportation,22600,22,3.5575,repo_current,naics4,industry_exposure_4digit.csv,-1.3677940005159959,0.08602150537634409
