comparison_key,raw_code_examples,raw_title_examples,source_row_count,metric_value,comparison_title,metric_name,comparison_level,source_file,sheet_name,metric_zscore,metric_percentile
telecommunications-equipment-installers-and-repairers-except-line-installers,49-2021 | 49-2022 | 49-9052,"Radio, Cellular, and Tower Equipment Installers and Repairers | Telecommunications Equipment Installers and Repairers, Except Line Installers | Telecommunications Line Installers and Repairers",3,-0.4140658,Telecommunications technicians,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-0.7022314489529536,0.25835866261398177
tellers,43-3071,Tellers,1,-0.0573272,Tellers,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-0.35632944228604807,0.3495440729483283
tile-and-marble-setters,47-2041 | 47-2042 | 47-2043 | 47-2044,"Carpet Installers | Floor Layers, Except Carpet, Wood, and Hard Tiles | Floor Sanders and Finishers | Tile and Marble Setters",4,-1.377799975,Flooring installers and tile and stone setters,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-1.6366904198239913,0.06382978723404255
top-executives,11-1011 | 11-1021,Chief Executives | General and Operations Managers,2,0.7707429499999999,Top executives,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.4465865487111848,0.6200607902735562
training-and-development-managers,11-3131,Training and Development Managers,1,1.199591,Training and development managers,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.8624075477569553,0.7811550151975684
training-and-development-specialists,13-1151,Training and Development Specialists,1,0.9480624,Training and development specialists,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.618519593175877,0.6869300911854104
transportation-storage-and-distribution-managers,11-3071,"Transportation, Storage, and Distribution Managers",1,0.7731217,"Transportation, storage, and distribution managers",felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.4488930397899717,0.6261398176291794
travel-agents,41-3041,Travel Agents,1,0.3339365,Travel agents,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.02304890075257501,0.46504559270516715
umpires-referees-and-other-sports-officials,27-2023,"Umpires, Referees, and Other Sports Officials",1,0.159915,"Umpires, referees, and other sports officials",felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-0.14568637502970622,0.42249240121580545
urban-and-regional-planners,19-3051,Urban and Regional Planners,1,1.641768,Urban and regional planners,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,1.29115260534801,0.9270516717325228
veterinarians,29-1131,Veterinarians,1,-0.1380501,Veterinarians,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-0.4346002352251131,0.3343465045592705
