comparison_key,raw_naics_examples,source_row_count,comparison_title,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level,source_file,karpathy_zscore,karpathy_percentile
6213,621300,1,Offices of other health practitioners,1086900,103,4.9103,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.317067151694925,0.4032258064516129
6214,621400,1,Outpatient care centers,929500,138,5.1445,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.1528972695177454,0.45161290322580644
6215,621500,1,Medical and diagnostic laboratories,245400,85,5.2881,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.05223631699578524,0.5053763440860215
6216,621600,1,Home healthcare services,1670600,85,2.952,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.6897993475427968,0.026881720430107527
6219,621900,1,Other ambulatory healthcare services,297500,106,4.5002,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.6045396908958707,0.2849462365591398
6231,623100,1,Nursing care facilities (skilled nursing facilities),1256300,92,3.246,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.4837107678669175,0.06451612903225806
6232,623200,1,"Residential intellectual and developmental disability, mental health, and substance abuse facilities",598800,90,3.4208,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.3611791905630275,0.10752688172043011
6233,623300,1,Continuing care retirement communities and assisted living facilities for the elderly,772700,84,3.0537,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.618509522532467,0.043010752688172046
6239,623900,1,Other residential care facilities,137900,72,3.7861,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.1051106254079301,0.15591397849462366
6241,624100,1,Individual and family services,3056100,129,2.9689,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.6779527591192511,0.03225806451612903
6242,624200,1,"Community food and housing, and emergency and other relief services",163500,98,5.3193,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.030365692213855117,0.5268817204301075
6243,624300,1,Vocational rehabilitation services,201100,90,4.3287,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.7247580290401335,0.24731182795698925
6244,624400,1,Child daycare services,1026000,69,3.2853,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.456162192420448,0.06989247311827956
7111,711100,1,Performing arts companies,93400,68,5.5128,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.10527424032792267,0.5860215053763441
7112,711200,1,Spectator sports,109100,93,4.5637,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.5600273616121353,0.2903225806451613
7113,711300,1,"Promoters of performing arts, sports, and similar events",101400,83,5.4546,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.06447711333086069,0.5752688172043011
7114,711400,1,"Agents and managers for artists, athletes, entertainers, and other public figures",10300,19,7.8252,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.726224007819429,0.946236559139785
7115,711500,1,"Independent artists, writers, and performers",24100,33,7.3029,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.3601013371911583,0.8709677419354839
7131,713100,1,Amusement parks and arcades,90900,67,4.7074,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.45929631093382295,0.3225806451612903
7132,713200,1,Gambling industries (except casino hotels),51800,53,4.9151,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.3137024401900131,0.40860215053763443
7139,713900,1,Other amusement and recreation industries,934700,119,3.6738,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.1838308549916077,0.14516129032258066
7211,721100,1,Traveler accommodation,696300,105,3.6105,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.2282029879626386,0.12903225806451613
7212,721200,1,RV (recreational vehicle) parks and recreational camps,44000,39,3.9545,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.9870653301105897,0.17204301075268819
7213,721300,1,"Rooming and boarding houses, dormitories, and workers' camps",3700,12,3.1622,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.5424530228901783,0.04838709677419355
