comparison_key,raw_naics_examples,raw_title_examples,source_row_count,metric_value,comparison_title,metric_name,comparison_level,source_file,sheet_name,metric_zscore,metric_percentile
4421,442100,Furniture Stores,1,0.1916725,Furniture Stores,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.18767843178000956,0.6016260162601627
4422,442200,Home Furnishings Stores,1,0.295247,Home Furnishings Stores,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.29088974767975323,0.6341463414634146
4431,443100,Electronics and Appliance Stores,1,0.5540931,Electronics and Appliance Stores,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.5488282035401885,0.7073170731707317
4441,444100,Building Material and Supplies Dealers,1,0.3544964,Building material and supplies dealers,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.3499313895922923,0.6422764227642277
4442,444200,Lawn and Garden Equipment and Supplies Stores,1,-0.2473165,Lawn and garden equipment and supplies retailers,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.2497712527998106,0.45121951219512196
4450,4450A1,Food and Beverage Stores (4451 and 4452 only),1,-0.187831,Food and Beverage Stores (4451 and 4452 only),felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.19049433877218602,0.47560975609756095
4453,445300,"Beer, Wine, and Liquor Stores",1,0.2288,"Beer, wine, and liquor retailers",felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.22467574415967576,0.6097560975609756
4461,446100,Health and Personal Care Stores,1,0.4043418,Health and Personal Care Stores,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.399602006641364,0.6463414634146342
4471,447100,Gasoline Stations,1,-0.1060679,Gasoline Stations,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.10901794117391295,0.4959349593495935
4481,448100,Clothing Stores,1,0.5698005,Clothing Stores,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.5644805255244958,0.7113821138211383
4482,448200,Shoe Stores,1,0.6448641,Shoe Stores,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.6392809149270224,0.7276422764227642
4483,448300,"Jewelry, Luggage, and Leather Goods Stores",1,0.5883098,"Jewelry, Luggage, and Leather Goods Stores",felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.5829249226433149,0.7195121951219512
4511,451100,"Sporting Goods, Hobby, and Musical Instrument Stores",1,0.513244,"Sporting Goods, Hobby, and Musical Instrument Stores",felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.5081223409550907,0.6951219512195121
4512,451200,Book Stores and News Dealers,1,0.5822943,Book Stores and News Dealers,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.5769305160008024,0.7154471544715447
4520,452000,General Merchandise Stores,1,0.270093,General Merchandise Stores,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.26582395020892646,0.6178861788617886
4530,4530A1,Miscellaneous Store Retailers (4532 and 4533 only),1,0.4578613,Miscellaneous Store Retailers (4532 and 4533 only),felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.4529338404546708,0.6707317073170732
4531,453100,Florists,1,-0.2594246,Florists,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.2618368957335992,0.44715447154471544
